2015-2-19	1502.05375	On learning k-parities with and without noise	cs.DS cs.DM cs.LG
2015-2-19	1502.05447	Lower Bounds for the Graph Homomorphism Problem	cs.DS
2015-2-19	1502.05511	Quantum mixing of Markov chains for special distributions	quant-ph cs.DS
2015-2-19	1502.05543	Prioritized Metric Structures and Embedding	cs.DS
2015-2-19	1502.05545	Time and space optimality of rotor-router graph exploration	cs.DS
2015-2-20	1502.05675	NP-Hardness and Inapproximability of Sparse PCA	cs.LG cs.CC cs.DS math.CO stat.ML
2015-2-20	1502.05729	Quicksort, Largest Bucket, and Min-Wise Hashing with Limited  Independence	cs.DS
2015-2-20	1502.05746	Binary Embedding: Fundamental Limits and Fast Algorithm	cs.DS cs.IT math.IT
2015-2-20	1502.05828	Time-Approximation Trade-offs for Inapproximable Problems	cs.DS cs.CC
2015-2-21	1502.05910	Fixed-parameter Tractable Distances to Sparse Graph Classes	cs.DS cs.CC cs.DM cs.LO
2015-2-21	1502.05937	Composite repetition-aware data structures	cs.DS
2015-2-21	1502.05983	Sorting Networks: The Final Countdown	cs.DM cs.DS
2015-2-21	1502.06062	Multi-level Loop-less Algorithm for Multi-set Permutations	cs.DS
2015-2-21	1502.06079	Finding Pairwise Intersections Inside a Query Range	cs.DS cs.CG
2015-2-22	1502.06168	A new upper bound for the clique cover number with applications	math.CO cs.DM cs.DS
2015-2-22	1502.06208	Nearly optimal classification for semimetrics	cs.LG cs.CC cs.DS
2015-2-23	1502.06250	Derivation of a low multiplicative complexity algorithm for multiplying  hyperbolic octonions	cs.DS
2015-2-23	1502.06370	A framework for space-efficient string kernels	cs.DS
2015-2-24	1502.06528	Greedy Minimization of Weakly Supermodular Set Functions	cs.DS
2015-2-24	1502.06631	Polynomial Interpolation and Identity Testing from High Powers over  Finite Fields	math.NT cs.DS
2015-2-24	1502.06764	A deterministic sublinear-time nonadaptive algorithm for metric  $1$-median selection	cs.DS
2015-2-24	1502.06820	Optimization Problems in Correlated Networks	cs.DS cs.NI
2015-2-25	1502.06967	Computing the Degenerate Ground Space of Gapped Spin Chains in  Polynomial Time	quant-ph cond-mat.str-el cs.DS
2015-2-25	1502.07027	Variability in data streams	cs.DS
2015-2-25	1502.07045	Which phylogenetic networks are merely trees with additional arcs?	q-bio.PE cs.DS
2015-2-25	1502.07085	An approximation algorithm for the longest cycle problem in solid grid  graphs	cs.DS cs.DM math.CO
2015-2-25	1502.07118	Local Linearizability	cs.PL cs.DC cs.DS
2015-2-25	1502.07167	Linear complexity SimRank computation based on the iterative diagonal  estimation	cs.DS cs.NA math.NA
2015-2-26	1502.07206	Incremental DFS Trees on Arbitrary Directed Graphs	cs.DS
2015-2-26	1502.07288	Automata and Graph Compression	cs.IT cs.DS cs.FL math.IT
2015-2-26	1502.07406	Improved Approximation Algorithms for k-Submodular Function Maximization	cs.DS
2015-2-26	1502.07467	Reachability is in DynFO	cs.LO cs.CC cs.DS
2015-2-26	1502.07576	Comparison Issues in Large Graphs: State of the Art and Future  Directions	cs.DS cs.DB
2015-2-27	1502.07659	On the complexity of computing the $k$-restricted edge-connectivity of a  graph	cs.DS cs.DM
2015-2-27	1502.07663	Submatrix Maximum Queries in Monge Matrices are Equivalent to  Predecessor Search	cs.DS
2015-2-27	1502.07725	The $k$-Leaf Spanning Tree Problem Admits a Klam Value of 39	cs.DS
2015-2-27	1502.07870	Inferring an Indeterminate String from a Prefix Graph	cs.DS
2015-2-27	1502.07888	Is Nearly-linear the same in Theory and Practice? A Case Study with a  Combinatorial Laplacian Solver	cs.DS
2015-2-28	1502.07930	Combinatorial approximation of maximum $k$-vertex cover in bipartite  graphs within ratio~0.7	cs.DS
2015-2-28	1503.00049	Algorithms for Longest Common Abelian Factors	cs.DS
2015-2-28	1503.00067	O(1) Time Generation of Adjacent Multiset Combinations	cs.DS
2015-3-1	1503.00190	Computing with Tangles	cs.DM cs.DS math.CO
2015-3-1	1503.00260	Parameter Compilation	cs.CC cs.DS
2015-3-1	1503.00278	An Introduction to Temporal Graphs: An Algorithmic Perspective	cs.DM cs.DS
2015-3-2	1503.00368	Phylogenetic incongruence through the lens of Monadic Second Order logic	cs.DS cs.CE cs.LO q-bio.PE
2015-3-2	1503.00374	A Randomized Algorithm for Approximating the Log Determinant of a  Symmetric Positive Definite Matrix	cs.DS
2015-3-2	1503.00423	A Simple Spectral Algorithm for Recovering Planted Partitions	cs.DS cs.DM
2015-3-2	1503.00516	Matrix Product State for Feature Extraction of Higher-Order Tensors	cs.CV cs.DS cs.LG
2015-3-2	1503.00540	The edge-disjoint path problem on random graphs by message-passing	cond-mat.dis-nn cond-mat.stat-mech cs.DS
2015-3-3	1503.00617	Efficient Computation of the Characteristic Polynomial of a Threshold  Graph	cs.DS
2015-3-3	1503.00658	More Analysis of Double Hashing for Balanced Allocations	cs.DS
2015-3-3	1503.00704	Polynomial kernelization for removing induced claws and diamonds	cs.DS
2015-3-3	1503.00778	Simple, Efficient, and Neural Algorithms for Sparse Coding	cs.LG cs.DS cs.NE stat.ML
2015-3-3	1503.00805	Deterministic and Probabilistic Binary Search in Graphs	cs.DS
2015-3-3	1503.00827	How to Round Subspaces: A New Spectral Clustering Algorithm	cs.DS
2015-3-3	1503.00833	The complexity of dominating set reconfiguration	cs.DM cs.DS
2015-3-4	1503.01058	An algorithm for multiplication of split-octonions	cs.DS
2015-3-4	1503.01093	A note on the longest common Abelian factor problem	cs.DS
2015-3-4	1503.01098	Recognizing k-equistable graphs in FPT time	cs.DS
2015-3-4	1503.01156	A randomized online quantile summary in $O(\frac{1}{\varepsilon} \log  \frac{1}{\varepsilon})$ words	cs.DS
2015-3-4	1503.01192	Counting Inversions Adaptively	cs.DS
2015-3-4	1503.01203	On the Number of Minimal Separators in Graphs	cs.DS cs.DM math.CO
2015-3-4	1503.01212	Hierarchies of Relaxations for Online Prediction Problems with Evolving  Constraints	cs.LG cs.DS stat.ML
2015-3-4	1503.01218	Maximizing Monotone Submodular Functions over the Integer Lattice	cs.DS
2015-3-4	1503.01322	Faster unfolding of communities: speeding up the Louvain algorithm	physics.soc-ph cs.DS cs.SI
2015-3-5	1503.01334	Faster quantum mixing for slowly evolving sequences of Markov chains	quant-ph cs.AI cs.DS
2015-3-5	1503.01363	Tolerant Testers of Image Properties	cs.DS
2015-3-5	1503.01382	Optimal Constructions for Chain-based Cryptographic Enforcement of  Information Flow Policies	cs.CR cs.DS
2015-3-5	1503.01535	Managing Relocation and Delay in Container Terminals with Flexible  Service Policies	cs.DS math.OC
2015-3-5	1503.01578	Scalable Iterative Algorithm for Robust Subspace Clustering	cs.DS cs.LG
2015-3-5	1503.01624	GDC 2: Compression of large collections of genomes	cs.DS cs.CE q-bio.GN
2015-3-6	1503.01663	Dimensionality Reduction of Massive Sparse Datasets Using Coresets	cs.DS
2015-3-6	1503.01706	Efficient Farthest-Point Queries in Two-Terminal Series-Parallel  Networks	cs.DS
2015-3-6	1503.01720	How friends and non-determinism affect opinion dynamics	cs.DS cs.SI nlin.AO
2015-3-6	1503.01752	Efficient Inverse Maintenance and Faster Algorithms for Linear  Programming	cs.DS cs.NA math.OC
2015-3-6	1503.01839	The combinatorial algorithm for computing $\pi(x)$	math.NT cs.DS
2015-3-9	1503.02353	Fast Distributed Algorithms for Connectivity and MST in Large Graphs	cs.DC cs.DS
2015-3-9	1503.02413	Stochastic Service Placement	cs.DS cs.NI cs.PF
2015-3-9	1503.02416	Approximating LZ77 in Small Space	cs.DS
2015-3-10	1503.02504	The Quicksort algorithm and related topics	cs.DS math.CO
2015-3-10	1503.02517	Modified Dijkstra Algorithm with Invention Hierarchies Applied to a  Conic Graph	cs.DS
2015-3-10	1503.02577	New Algorithms for Computing a Single Component of the Discrete Fourier  Transform	cs.DM cs.DS eess.SP stat.ME
2015-3-10	1503.02592	Two Compact Incremental Prime Sieves	cs.DS math.NT
2015-3-10	1503.02654	Algorithms for Replica Placement in High-Availability Storage	cs.DS cs.DC
2015-3-10	1503.02746	Asymptotic Delsarte cliques in distance-regular graphs	math.CO cs.DM cs.DS
2015-3-10	1503.02773	Simpler, Linear-Time Transitive Orientation via Lexicographic  Breadth-First Search	cs.DS
2015-3-10	1503.02774	Improved Connectivity Condition for Byzantine Fault Tolerance	cs.DC cs.DS
2015-3-10	1503.02835	Polynomial-time approximability of the k-Sink Location problem	cs.DS
2015-3-10	1503.02868	Quantum Algorithm for Monotonicity Testing on the Hypercube	quant-ph cs.DS
2015-3-10	1503.02880	On the Approximability of Independent Set Problem on Power Law Graphs	cs.DS cs.DM math.CO math.OC
2015-3-10	1503.02920	Dealing With 4-Variables by Resolution: An Improved MaxSAT Algorithm	cs.DS
2015-3-11	1503.03105	Self-Adjusting Binary Search Trees: What Makes Them Tick?	cs.DS math.CO
2015-3-11	1503.03155	Computing Heat Kernel Pagerank and a Local Clustering Algorithm	cs.DS
